episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
597,NETWORK,HEAR ISOLATED TRUSTED CAT HEAR HAPPY CHILD HELP BIRD HEAR CAMERA HEAR VAST STRONG DOG,0,1.3141,1.0000,0.9444,0.1536,0.8333,1.0000,1.0000,2.1359,0.9370
598,PRISON,GROW GROW,0,1.2306,1.0000,0.6667,0.1532,1.0000,1.0000,0.0000,0.7627,0.9516
599,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.8040,0.9674
600,HOME,BURN,0,1.2524,1.0000,0.6667,0.2618,1.0000,1.0000,0.0000,1.0437,0.9817
601,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.4198,0.9960
602,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.3694,1.0086
603,WOLF,FALL SEE OBEDIENT ENCRYPTED CHILD,0,1.2817,1.0000,0.8889,0.0750,0.6667,1.0000,1.0000,1.4570,1.0222
604,MARKET,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.6577,1.0313
605,SECRET CITY,GROW,0,1.3305,1.0000,1.0000,0.1526,1.0000,1.0000,1.0000,1.6522,1.0462
606,SYSTEM FAIL,FAIL,1,0.1019,0.0000,0.3333,0.0097,1.0000,0.0000,0.0000,-7.5037,0.9990
607,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.3501,1.0115
608,METAL BURN,FALL FALL,1,0.1673,0.0000,0.5556,0.0031,1.0000,0.6667,0.0000,-7.1449,0.9693
609,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,0.6921,0.9832
610,KEY,GROW,1,0.2157,0.0000,0.6667,0.0787,1.0000,1.0000,0.0000,-4.7515,0.9449
611,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.7842,0.9610
612,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.3930,0.9753
613,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.3779,0.9894
614,DIRTY WOLF HEAR WOLF,RUN RUN,1,0.3122,0.0000,1.0000,0.0608,1.0000,1.0000,1.0000,-12.0059,0.9556
615,SYSTEM,GROW GROW,1,0.2504,0.0000,0.6667,0.2519,1.0000,1.0000,0.0000,-3.8997,0.9203
616,STRANGER BUILD OPTIMAL SHARP,DUST HELP WOLF MOVE ELDER,0,1.2515,1.0000,0.8000,0.0577,0.6000,0.8000,1.0000,4.9703,0.9369
617,OUTCAST,LEADER BURN,1,0.4547,0.0000,1.0000,0.7734,1.0000,1.0000,1.0000,-2.1602,0.9127
618,DEAD WOMAN,FALL,0,1.3057,1.0000,1.0000,0.0286,1.0000,1.0000,1.0000,2.6780,0.9324
619,OUTCAST,LEADER BUILD CAMERA,1,0.4595,0.0000,1.0000,0.7977,1.0000,1.0000,1.0000,-2.1548,0.9088
620,WOOD,FALL,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.1503,0.8733
621,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.4671,0.8925
622,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.4467,0.9112
623,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.4066,0.9285
624,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.3911,0.9455
625,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.3365,0.9606
626,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.7496,0.9759
627,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.3008,0.9902
628,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,0.9183,1.0011
629,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.2650,1.0144
630,CHANCE,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-4.5433,0.9768
631,COMPLEX SENSOR,COMPUTE TIME FALL,0,1.3034,1.0000,1.0000,0.0170,1.0000,1.0000,1.0000,3.1489,0.9931
632,SOLDIER BUILD PRISON,HEAR TRAPPED WOLF,1,0.2871,0.0000,0.9333,0.0354,0.8000,1.0000,1.0000,-6.2581,0.9578
633,PRISON,FAIL,0,1.2189,1.0000,0.6667,0.0944,1.0000,1.0000,0.0000,0.6667,0.9709
634,DEAD WOLF,FALL MOVE STONE BURN RUN BURN,0,1.3194,1.0000,1.0000,0.0971,1.0000,1.0000,1.0000,2.5339,0.9883
635,SIGNAL,GROW,1,0.2522,0.0000,0.6667,0.2610,1.0000,1.0000,0.0000,-4.4209,0.9515
636,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.8112,0.9673
637,CITY,RUN,0,1.2710,1.0000,0.6667,0.3549,1.0000,1.0000,0.0000,0.2678,0.9825
638,DORMANT WOMAN,WANT SIMPLE CAR,0,1.3052,1.0000,1.0000,0.0261,1.0000,1.0000,1.0000,2.3865,0.9986
639,STRANGER,BURN,1,0.2314,0.0000,0.6667,0.1570,1.0000,1.0000,0.0000,-4.0980,0.9603
640,BROKEN,LEADER TALK,1,0.4572,0.0000,1.0000,0.7860,1.0000,1.0000,1.0000,-2.4672,0.9351
641,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.2596,0.9508
642,CLEAN CITY,GROW,0,1.3500,1.0000,1.0000,0.2500,1.0000,1.0000,1.0000,2.1902,0.9707
643,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.2329,0.9850
644,INSECT,HEAR SHARP FAST BIRD,1,0.2006,0.0000,0.6667,0.0031,0.0000,1.0000,1.0000,-4.3681,0.9458
645,WOOD FALL,BURN BURN FALL,1,0.1349,0.0000,0.4444,0.0081,1.0000,0.3333,0.0000,-7.4757,0.9053
646,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.9302,0.9234
647,MOUNTAIN,FALL,0,1.2019,1.0000,0.6667,0.0097,1.0000,1.0000,0.0000,1.3088,0.9373
648,ISOLATED CITY,BURN,0,1.3353,1.0000,1.0000,0.1765,1.0000,1.0000,1.0000,2.0275,0.9572
649,RIVER,FALL,0,1.2051,1.0000,0.6667,0.0257,1.0000,1.0000,0.0000,1.0445,0.9696
650,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.2162,0.9839
651,PRISON,GROW,0,1.2306,1.0000,0.6667,0.1532,1.0000,1.0000,0.0000,0.6306,0.9963
652,OPTIMAL LAW,GROW,0,1.3559,1.0000,1.0000,0.2794,1.0000,1.0000,1.0000,3.2147,1.0143
653,LANGUAGE,GROW GROW,1,0.2666,0.0000,0.6667,0.3330,1.0000,1.0000,0.0000,-4.7124,0.9769
654,ACTIVE,GUARD FALL BUILD DORMANT OPTIMAL CAMERA MOVE DRONE BURN,1,0.2952,0.0000,0.8333,0.2260,1.0000,1.0000,0.5000,-4.0891,0.9428
655,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.8132,0.9590
656,TIME,GROW,1,0.2622,0.0000,0.6667,0.3110,1.0000,1.0000,0.0000,-3.9905,0.9242
657,RIVER,FALL,0,1.2051,1.0000,0.6667,0.0257,1.0000,1.0000,0.0000,1.1743,0.9382
658,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.2514,0.9547
659,DEAD TOOL,BURN,0,1.3558,1.0000,1.0000,0.2792,1.0000,1.0000,1.0000,3.0886,0.9748
660,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.2023,0.9889
661,REBELLIOUS STRANGER,EAT TRAPPED BIRD FALL,0,1.2070,1.0000,0.5556,0.2019,0.6667,1.0000,0.0000,1.8237,0.9998
662,DENSE ELDER RUN EAT WEAK DENSE,FIRE,1,0.3121,0.0000,1.0000,0.0604,1.0000,1.0000,1.0000,-14.5286,0.9654
663,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.2160,0.9805
664,CITY,FALL GROW,0,1.2544,1.0000,0.6667,0.2720,1.0000,1.0000,0.0000,0.1897,0.9942
665,MARKET,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,1.0295,1.0069
666,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.1694,1.0194
667,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.1731,1.0318
668,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.1530,1.0436
669,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.1394,1.0548
670,HOME,FALL,0,1.2564,1.0000,0.6667,0.2818,1.0000,1.0000,0.0000,0.8508,1.0648
671,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.1211,1.0750
672,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.1114,1.0846
673,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.1012,1.0934
674,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0900,1.1016
675,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0818,1.1094
676,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0820,1.1173
677,BROKEN,GUARD MOVE POISON,1,0.4476,0.0000,1.0000,0.7382,1.0000,1.0000,1.0000,-3.7776,1.0838
678,TRUSTED HORSE CARRY OPTIMAL HEAVY,CLOCK WANT WOOD,0,1.3052,1.0000,1.0000,0.0261,1.0000,1.0000,1.0000,4.3156,1.0949
679,TRAPPED FIRE,FALL,0,1.3134,1.0000,1.0000,0.0670,1.0000,1.0000,1.0000,2.2570,1.1058
680,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0737,1.1139
681,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0626,1.1210
682,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0581,1.1278
683,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0551,1.1342
684,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0551,1.1409
685,DENSE TOOL,BURN,1,0.3030,0.0000,1.0000,0.0149,1.0000,1.0000,1.0000,-7.4732,1.0990
686,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0619,1.1069
687,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.4913,1.1149
688,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0535,1.1220
689,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0499,1.1288
690,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0506,1.1357
691,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0476,1.1423
692,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.3946,1.1486
693,FAMOUS CITY,SPREAD,0,1.3101,1.0000,1.0000,0.0504,1.0000,1.0000,1.0000,0.9197,1.1566
694,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0341,1.1616
695,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0369,1.1669
696,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0333,1.1720
697,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0283,1.1762
698,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0299,1.1808
699,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0245,1.1846
700,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0263,1.1887
701,BROKEN,SOLDIER FALL,1,0.4435,0.0000,1.0000,0.7176,1.0000,1.0000,1.0000,-4.6632,1.1515
702,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0365,1.1573
703,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0308,1.1622
704,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0283,1.1670
705,CALM,CHILD SPREAD,1,0.3434,0.0000,1.0000,0.2171,1.0000,1.0000,1.0000,-5.2634,1.1258
706,CITY,RUN,0,1.2710,1.0000,0.6667,0.3549,1.0000,1.0000,0.0000,0.0426,1.1330
707,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0356,1.1392
708,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0328,1.1451
709,RIVER,BURN,0,1.2080,1.0000,0.6667,0.0398,1.0000,1.0000,0.0000,0.2998,1.1482
710,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0292,1.1537
711,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.0133,1.1561
712,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0245,1.1607
713,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0255,1.1655
714,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0259,1.1706
715,PRISON,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.1097,1.1723
716,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0237,1.1770
717,SECRET CITY,SPREAD,0,1.3020,1.0000,1.0000,0.0101,1.0000,1.0000,1.0000,0.7189,1.1833
718,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0185,1.1870
719,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0166,1.1904
720,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0189,1.1943
721,OUTCAST,LEADER FALL,1,0.4597,0.0000,1.0000,0.7987,1.0000,1.0000,1.0000,-4.5223,1.1576
722,CITY,FALL BURN,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0249,1.1627
723,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0248,1.1680
724,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0228,1.1730
725,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0220,1.1777
726,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0204,1.1822
727,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.0047,1.1832
728,TRUSTED WOMAN,FALL,0,1.3544,1.0000,1.0000,0.2721,1.0000,1.0000,1.0000,1.6310,1.1918
729,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0125,1.1946
730,MARKET,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.0429,1.1950
731,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0134,1.1981
732,ROAD,BURN,0,1.2272,1.0000,0.6667,0.1362,1.0000,1.0000,0.0000,0.1615,1.1996
733,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0125,1.2024
734,CITY,FALL BURN,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0129,1.2054
735,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,-0.0005,1.2053
736,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0108,1.2078
737,MARKET,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.2933,1.2108
738,PRISON,GROW,0,1.2306,1.0000,0.6667,0.1532,1.0000,1.0000,0.0000,0.0693,1.2118
739,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0118,1.2146
740,CITY,FALL BURN,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0097,1.2169
741,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0087,1.2189
742,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0106,1.2213
743,CITY,BURN BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0077,1.2231
744,PRISON,BURN,0,1.2489,1.0000,0.6667,0.2443,1.0000,1.0000,0.0000,0.0911,1.2244
745,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0069,1.2260
746,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0088,1.2281
747,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0061,1.2295
748,CITY,FALL BURN,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0068,1.2311
749,FOREST,FALL,0,1.2106,1.0000,0.6667,0.0528,1.0000,1.0000,0.0000,-0.1214,1.2301
750,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0080,1.2319
751,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0053,1.2332
752,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0048,1.2344
753,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0047,1.2355
754,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0067,1.2371
755,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0041,1.2381
756,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0062,1.2395
757,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0061,1.2409
758,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0041,1.2419
759,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0053,1.2432
760,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0010,1.2435
761,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0036,1.2443
762,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0026,1.2450
763,HOME,BURN,0,1.2524,1.0000,0.6667,0.2618,1.0000,1.0000,0.0000,0.0381,1.2453
764,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0006,1.2455
765,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0046,1.2466
766,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0042,1.2476
767,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0041,1.2486
768,CITY,SPREAD GROW,0,1.2137,1.0000,0.6667,0.0684,1.0000,1.0000,0.0000,-0.0071,1.2469
769,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0042,1.2479
770,HAPPY WOLF,HEAR SIMPLE ORDERED RULE,1,0.2956,0.0000,0.9167,0.1031,1.0000,1.0000,0.7500,-9.7615,1.2003
771,CITY,HELP ACTIVE DOG,0,1.3268,1.0000,1.0000,0.1341,1.0000,1.0000,1.0000,0.0252,1.2066
772,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,-0.0007,1.2064
773,CITY,FALL FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0121,1.2095
774,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0094,1.2119
775,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0108,1.2146
776,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0102,1.2173
777,PRISON,FAIL,0,1.2189,1.0000,0.6667,0.0944,1.0000,1.0000,0.0000,0.0057,1.2174
778,ROBOT BUILD NETWORK HEAR,ALGORITHM,1,0.2127,0.0000,0.5833,0.1883,0.7500,1.0000,0.0000,-16.5331,1.1671
779,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0169,1.1716
780,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0179,1.1764
781,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0178,1.1810
782,WEAPON,BURN,1,0.2049,0.0000,0.6667,0.0247,1.0000,1.0000,0.0000,-7.4165,1.1322
783,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0237,1.1384
784,DRONE SEE CITY FAIL,FAIL,1,0.1704,0.0000,0.5000,0.1022,1.0000,0.5000,0.0000,-13.7429,1.0900
785,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0301,1.0983
786,CITY,FALL BURN,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0296,1.1065
787,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0281,1.1145
788,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0235,1.1212
789,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0235,1.1280
790,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0224,1.1346
791,CITY,BURN FALL,0,1.2610,1.0000,0.6667,0.3050,1.0000,1.0000,0.0000,0.0208,1.1409
792,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0189,1.1467
793,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.0092,1.1496
794,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,0.0083,1.1522
795,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0189,1.1580
796,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0156,1.1629
797,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0142,1.1676
798,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0151,1.1726
799,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0122,1.1764
800,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0123,1.1804
801,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0127,1.1848
802,CITY,BURN BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0105,1.1884
803,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0111,1.1923
804,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.2879,1.1961
805,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0084,1.1991
806,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0080,1.2020
807,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0088,1.2053
808,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0074,1.2078
809,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0086,1.2108
810,SHARP METAL,FALL,0,1.3014,1.0000,1.0000,0.0068,1.0000,1.0000,1.0000,1.0603,1.2154
811,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0072,1.2180
812,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0066,1.2204
813,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0065,1.2228
814,CITY,GROW,0,1.2480,1.0000,0.6667,0.2399,1.0000,1.0000,0.0000,0.0035,1.2241
815,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0059,1.2262
816,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0056,1.2283
817,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,-0.0034,1.2270
818,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0057,1.2291
819,CITY,SPREAD,0,1.2032,1.0000,0.6667,0.0162,1.0000,1.0000,0.0000,-0.0035,1.2278
820,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0053,1.2298
821,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0036,1.2311
822,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0034,1.2324
823,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0047,1.2342
824,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0030,1.2353
825,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0029,1.2364
826,CITY,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.0041,1.2379
827,CITY,BURN,0,1.2567,1.0000,0.6667,0.2836,1.0000,1.0000,0.0000,0.0025,1.2389
