global_episode,round,trained_side,prefix,completion,valid,attacker_reward,loss
16148,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16149,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16150,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0021
16151,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16152,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0021
16153,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16154,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16155,9,attacker,SMALL,WOLF SPREAD,1,0.4539,-0.0032
16156,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0018
16157,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0018
16158,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16159,9,attacker,LEADER,BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.2478,-2.7130
16160,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0016
16161,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16162,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16163,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16164,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0013
16165,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16166,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16167,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16168,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16169,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16170,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0014
16171,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16172,9,attacker,SMALL,GUARD BURN,1,0.4863,-0.0017
16173,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0013
16174,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0013
16175,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16176,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16177,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0013
16178,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0013
16179,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16180,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16181,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16182,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16183,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16184,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16185,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16186,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16187,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0013
16188,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16189,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16190,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16191,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16192,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16193,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16194,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16195,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16196,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0016
16197,9,attacker,SMALL,GUARD CARRY SEED BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,0,1.4963,0.0252
16198,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0028
16199,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0033
16200,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0028
16201,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0029
16202,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0025
16203,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0026
16204,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0027
16205,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0023
16206,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0023
16207,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16208,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0023
16209,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN,1,0.4956,-0.0025
16210,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0023
16211,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0023
16212,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0022
16213,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16214,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0022
16215,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16216,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16217,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16218,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16219,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0021
16220,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16221,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16222,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16223,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN SPREAD BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0021
16224,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0023
16225,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16226,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16227,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16228,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16229,9,attacker,SMALL,HORSE BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4974,-0.0021
16230,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16231,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0020
16232,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16233,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16234,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16235,9,attacker,SMALL,MAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4971,-0.0022
16236,9,attacker,SMALL,WOLF BURN BURN,1,0.4918,-0.0022
16237,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16238,9,attacker,SMALL,WOLF BURN,1,0.4863,-0.0026
16239,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16240,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0020
16241,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0021
16242,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16243,9,attacker,SMALL,SOLDIER SPREAD,1,0.4546,-0.0039
16244,9,attacker,CAMERA,FAIL,1,0.2374,-2.3861
16245,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16246,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16247,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0018
16248,9,attacker,SMALL,DOG BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4972,-0.0018
16249,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16250,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0016
16251,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0016
16252,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0017
16253,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16254,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0018
16255,9,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.5677
16256,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16257,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16258,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16259,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16260,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16261,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16262,9,attacker,SMALL,SOLDIER BURN BURN,1,0.4912,-0.0017
16263,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16264,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0013
16265,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16266,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0014
16267,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0015
16268,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16269,9,attacker,SMALL,WOLF BURN,1,0.4863,-0.0017
16270,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0017
16271,9,attacker,SMALL,MAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4971,-0.0013
16272,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16273,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16274,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16275,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16276,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN,1,0.4962,-0.0015
16277,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16278,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16279,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16280,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0014
16281,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16282,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16283,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0016
16284,9,attacker,SMALL,STRANGER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4972,-0.0017
16285,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0017
16286,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0015
16287,9,attacker,SMALL,WOLF SPREAD,1,0.4539,-0.0032
16288,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0019
16289,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0016
16290,9,attacker,SMALL,CAT BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4973,-0.0016
16291,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0017
16292,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0015
16293,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0017
16294,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0016
16295,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0017
16296,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0016
16297,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN,1,0.4956,-0.0020
16298,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0018
16299,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16300,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0017
16301,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0017
16302,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16303,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16304,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16305,9,attacker,SMALL,GUARD BURN BURN BURN,1,0.4933,-0.0024
16306,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0018
16307,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0018
16308,9,attacker,ASHAMED,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4061,-0.6253
16309,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0019
16310,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0018
16311,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0020
16312,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16313,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0019
16314,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0018
16315,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0021
16316,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0019
16317,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16318,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0021
16319,9,attacker,SMALL,SOLDIER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0023
16320,9,attacker,SMALL,MAN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4971,-0.0019
16321,9,attacker,SMALL,WOLF BURN BURN SPREAD FALL BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4955,-0.0020
16322,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0020
16323,9,attacker,SMALL,SOLDIER SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4949,-0.0024
16324,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16325,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0021
16326,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16327,9,attacker,SMALL,SOLDIER SPREAD,1,0.4546,-0.0052
16328,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0024
16329,9,attacker,SMALL,WOLF SPREAD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4952,-0.0025
16330,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0023
16331,9,attacker,SMALL,LEADER BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4960,-0.0026
16332,9,attacker,WEAK,WOLF BURN BURN,1,0.4811,-0.4085
16333,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0026
16334,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0026
16335,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0027
16336,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0022
16337,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0027
16338,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0026
16339,9,attacker,SMALL,CHILD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4973,-0.0028
16340,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0023
16341,9,attacker,SMALL,WOLF BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4968,-0.0029
16342,9,attacker,SMALL,WOLF BURN,1,0.4863,-0.0036
16343,9,attacker,SMALL,GUARD BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN BURN,1,0.4965,-0.0028
